AFFGEOID,name,pop_total,pov_count,rate
0500000US19031,"Cedar County, Iowa",18152,124,0.6831203173204055
0500000US19033,"Cerro Gordo County, Iowa",41906,165,0.3937383668209803
0500000US19035,"Cherokee County, Iowa",10822,172,1.5893550175568287
0500000US19037,"Chickasaw County, Iowa",11846,104,0.87793347965558
0500000US19039,"Clarke County, Iowa",9115,64,0.7021393307734504
0500000US19041,"Clay County, Iowa",15879,124,0.7809055985893318
0500000US19043,"Clayton County, Iowa",17292,110,0.6361323155216284
0500000US19045,"Clinton County, Iowa",45776,287,0.6269660957707096
0500000US19047,"Crawford County, Iowa",16826,108,0.6418637822417687
0500000US19049,"Dallas County, Iowa",86583,121,0.1397502974024924
0500000US19051,"Davis County, Iowa",8783,41,0.46681088466355464
0500000US19053,"Decatur County, Iowa",7224,97,1.3427464008859358
0500000US19055,"Delaware County, Iowa",16983,73,0.42984160631219454
0500000US19057,"Des Moines County, Iowa",38562,156,0.4045433328146881
0500000US19059,"Dickinson County, Iowa",16902,75,0.44373446929357474
0500000US19061,"Dubuque County, Iowa",93255,385,0.4128464961664253
0500000US19063,"Emmet County, Iowa",8497,197,2.3184653407084856
0500000US19065,"Fayette County, Iowa",19132,135,0.7056240853021116
0500000US19067,"Floyd County, Iowa",15566,67,0.4304252858794809
0500000US19069,"Franklin County, Iowa",9980,76,0.7615230460921844
0500000US19071,"Fremont County, Iowa",6760,81,1.198224852071006
0500000US19073,"Greene County, Iowa",8827,78,0.8836524300441826
0500000US19075,"Grundy County, Iowa",12097,85,0.7026535504670579
0500000US19077,"Guthrie County, Iowa",10532,97,0.9210026585643751
0500000US19079,"Hamilton County, Iowa",14802,72,0.48642075395216866
0500000US19081,"Hancock County, Iowa",10601,45,0.4244882558249222
0500000US19083,"Hardin County, Iowa",16209,184,1.1351718181257326
0500000US19085,"Harrison County, Iowa",13795,143,1.03660746647336
0500000US19087,"Henry County, Iowa",18410,225,1.222161868549701
0500000US19089,"Howard County, Iowa",8994,119,1.3231042917500557
0500000US19091,"Humboldt County, Iowa",9419,34,0.36097250238878864
0500000US19093,"Ida County, Iowa",6741,88,1.3054442960985018
0500000US19095,"Iowa County, Iowa",15876,129,0.8125472411186697
0500000US19097,"Jackson County, Iowa",19092,100,0.5237795935470354
0500000US19099,"Jasper County, Iowa",35254,261,0.7403415215294719
0500000US19101,"Jefferson County, Iowa",17267,205,1.187235767649273
0500000US19103,"Johnson County, Iowa",140737,678,0.4817496465037623
0500000US19105,"Jones County, Iowa",19416,193,0.9940255459414916
0500000US19107,"Keokuk County, Iowa",10042,51,0.5078669587731528
0500000US19109,"Kossuth County, Iowa",14727,130,0.8827323962789435
0500000US19111,"Lee County, Iowa",32845,185,0.5632516364743492
0500000US19113,"Linn County, Iowa",218281,582,0.26662879499360914
0500000US19115,"Louisa County, Iowa",11039,67,0.60693903433282
0500000US19117,"Lucas County, Iowa",8399,72,0.8572449101083462
0500000US19119,"Lyon County, Iowa",11605,79,0.6807410598879793
0500000US19121,"Madison County, Iowa",15791,150,0.9499081755430308
0500000US19123,"Mahaska County, Iowa",21567,148,0.6862335976260027
0500000US19125,"Marion County, Iowa",31593,233,0.7375051435444561
0500000US19127,"Marshall County, Iowa",38675,381,0.9851325145442793
0500000US19129,"Mills County, Iowa",14815,102,0.6884913938575767
0500000US19131,"Mitchell County, Iowa",10354,87,0.8402549739231215
0500000US19133,"Monona County, Iowa",8511,96,1.1279520620373633
0500000US19135,"Monroe County, Iowa",7681,91,1.1847415701080588
0500000US19137,"Montgomery County, Iowa",9850,69,0.700507614213198
0500000US19139,"Muscatine County, Iowa",42090,215,0.5108101686861487
0500000US19141,"O'Brien County, Iowa",13500,126,0.9333333333333335
0500000US19143,"Osceola County, Iowa",5946,80,1.3454423141607803
0500000US19145,"Page County, Iowa",14141,337,2.3831412205643163
0500000US19147,"Palo Alto County, Iowa",8665,80,0.9232544720138488
0500000US19149,"Plymouth County, Iowa",24714,108,0.43699927166788055
0500000US19151,"Pocahontas County, Iowa",6641,52,0.783014606234001
0500000US19153,"Polk County, Iowa",471026,553,0.11740328559357659
0500000US19155,"Pottawattamie County, Iowa",91022,274,0.30102612555206437
0500000US19157,"Poweshiek County, Iowa",16670,195,1.1697660467906419
0500000US19159,"Ringgold County, Iowa",4747,109,2.296187065515062
0500000US19161,"Sac County, Iowa",9590,77,0.8029197080291971
0500000US19163,"Scott County, Iowa",168966,407,0.24087686280080015
0500000US19165,"Shelby County, Iowa",11379,101,0.8875999648475262
0500000US19167,"Sioux County, Iowa",32514,315,0.9688134342129544
0500000US19169,"Story County, Iowa",86072,598,0.6947671716702295
0500000US19171,"Tama County, Iowa",16526,190,1.1497034975190608
0500000US19173,"Taylor County, Iowa",6036,51,0.8449304174950298
0500000US19175,"Union County, Iowa",12089,59,0.4880469848622715
0500000US19177,"Van Buren County, Iowa",7066,78,1.1038777243136144
0500000US19179,"Wapello County, Iowa",34348,277,0.8064516129032258
0500000US19181,"Warren County, Iowa",48163,271,0.562672590993086
0500000US19183,"Washington County, Iowa",21709,153,0.7047768206734534
0500000US19185,"Wayne County, Iowa",6313,84,1.3305876762236655
0500000US19187,"Webster County, Iowa",33714,298,0.8839057958118288
0500000US19189,"Winnebago County, Iowa",9860,168,1.7038539553752536
0500000US19191,"Winneshiek County, Iowa",18014,245,1.3600532918840902
0500000US19193,"Woodbury County, Iowa",99792,305,0.30563572230238895
0500000US19195,"Worth County, Iowa",7270,63,0.8665749656121045
0500000US19197,"Wright County, Iowa",12499,113,0.9040723257860629
0500000US20001,"Allen County, Kansas",12094,107,0.884736232842732
0500000US20003,"Anderson County, Kansas",7670,72,0.938722294654498
0500000US20005,"Atchison County, Kansas",14910,239,1.6029510395707578
0500000US20007,"Barber County, Kansas",4551,146,3.2080861349154035
0500000US20009,"Barton County, Kansas",25853,165,0.6382238038138708
0500000US20011,"Bourbon County, Kansas",14106,175,1.2406068339713596
0500000US20013,"Brown County, Kansas",9502,61,0.641970111555462
0500000US20015,"Butler County, Kansas",63505,302,0.47555310605464135
0500000US20017,"Chase County, Kansas",2548,44,1.726844583987441
0500000US20019,"Chautauqua County, Kansas",3269,78,2.3860507800550628
0500000US20021,"Cherokee County, Kansas",19882,42,0.21124635348556484
0500000US20023,"Cheyenne County, Kansas",2616,46,1.7584097859327217
0500000US20025,"Clark County, Kansas",1955,20,1.0230179028132993
0500000US20027,"Clay County, Kansas",7936,69,0.8694556451612903
0500000US20029,"Cloud County, Kansas",8501,113,1.3292553817197976
0500000US20031,"Coffey County, Kansas",8132,46,0.5656665027053616
0500000US20033,"Comanche County, Kansas",1663,138,8.298256163559833
0500000US20035,"Cowley County, Kansas",33085,281,0.8493274897990026
0500000US20037,"Crawford County, Kansas",36940,249,0.6740660530590147
0500000US20039,"Decatur County, Kansas",2779,50,1.7992083483267363
0500000US20041,"Dickinson County, Kansas",18398,119,0.64680943580824
0500000US20043,"Doniphan County, Kansas",6932,122,1.7599538372763994
0500000US20045,"Douglas County, Kansas",112036,894,0.7979577992788032
0500000US20047,"Edwards County, Kansas",2780,55,1.9784172661870503
0500000US20049,"Elk County, Kansas",2501,27,1.0795681727309077
0500000US20051,"Ellis County, Kansas",27569,333,1.2078784141608327
0500000US20053,"Ellsworth County, Kansas",5309,275,5.179883217178376
0500000US20055,"Finney County, Kansas",36114,161,0.44581048900703324
0500000US20057,"Ford County, Kansas",33503,163,0.4865235949019491
0500000US20059,"Franklin County, Kansas",24809,210,0.8464670079406668
0500000US20061,"Geary County, Kansas",32911,263,0.7991249126431892
0500000US20063,"Gove County, Kansas",2589,148,5.716492854383932
0500000US20065,"Graham County, Kansas",2459,25,1.01667344448963
0500000US20067,"Grant County, Kansas",7384,76,1.029252437703142
0500000US20069,"Gray County, Kansas",5954,93,1.561975142761169
0500000US20071,"Greeley County, Kansas",1154,109,9.445407279029462
0500000US20073,"Greenwood County, Kansas",5995,79,1.317764804003336
0500000US20075,"Hamilton County, Kansas",2591,10,0.38595137012736397
0500000US20077,"Harper County, Kansas",5438,48,0.8826774549466716
0500000US20079,"Harvey County, Kansas",33100,222,0.6706948640483384
0500000US20081,"Haskell County, Kansas",3969,59,1.4865205341395817
0500000US20083,"Hodgeman County, Kansas",1829,121,6.61563696008748
0500000US20085,"Jackson County, Kansas",13073,113,0.8643769601468676
0500000US20087,"Jefferson County, Kansas",18633,45,0.2415070037031074
0500000US20089,"Jewell County, Kansas",2829,44,1.5553199010250973
0500000US20091,"Johnson County, Kansas",585678,683,0.1166169806617288
0500000US20093,"Kearny County, Kansas",3820,39,1.0209424083769634
0500000US20095,"Kingman County, Kansas",7217,29,0.401829014826105
0500000US20097,"Kiowa County, Kansas",2307,77,3.3376679670567837
0500000US20099,"Labette County, Kansas",19672,82,0.41683611224074824
0500000US20101,"Lane County, Kansas",1559,133,8.53110968569596
0500000US20103,"Leavenworth County, Kansas",74940,461,0.615158793701628
0500000US20105,"Lincoln County, Kansas",2939,61,2.075535896563457
0500000US20107,"Linn County, Kansas",9582,40,0.4174493842621582
0500000US20109,"Logan County, Kansas",2770,52,1.8772563176895307
0500000US20111,"Lyon County, Kansas",31606,266,0.8416123520850471
0500000US20113,"McPherson County, Kansas",27176,281,1.0340005887547836
0500000US20115,"Marion County, Kansas",11178,111,0.9930220075147612
0500000US20117,"Marshall County, Kansas",9550,119,1.2460732984293195
0500000US20119,"Meade County, Kansas",4053,72,1.776461880088823
0500000US20121,"Miami County, Kansas",32727,175,0.5347266782778746
0500000US20123,"Mitchell County, Kansas",5912,109,1.843707713125846
0500000US20125,"Montgomery County, Kansas",31583,189,0.5984232023556977
0500000US20127,"Morris County, Kansas",5482,107,1.9518423932871214
0500000US20129,"Morton County, Kansas",2675,95,3.551401869158879
0500000US20131,"Nemaha County, Kansas",9796,99,1.0106165781951817
0500000US20133,"Neosho County, Kansas",15575,147,0.943820224719101
0500000US20135,"Ness County, Kansas",2816,57,2.024147727272727
0500000US20137,"Norton County, Kansas",4562,177,3.87987724682157
0500000US20139,"Osage County, Kansas",15596,126,0.807899461400359
0500000US20141,"Osborne County, Kansas",3415,65,1.903367496339678
0500000US20143,"Ottawa County, Kansas",5732,36,0.6280530355896721
0500000US20145,"Pawnee County, Kansas",5545,231,4.165915238954013
0500000US20147,"Phillips County, Kansas",5208,47,0.9024577572964669
0500000US20149,"Pottawatomie County, Kansas",23487,146,0.6216204708987951
0500000US20151,"Pratt County, Kansas",8980,102,1.135857461024499
0500000US20153,"Rawlins County, Kansas",2442,61,2.4979524979524976
0500000US20155,"Reno County, Kansas",59870,327,0.5461833973609488
0500000US20157,"Republic County, Kansas",4538,40,0.881445570736007
0500000US20159,"Rice County, Kansas",8934,170,1.9028430714125812
0500000US20161,"Riley County, Kansas",65183,613,0.9404292530260958
0500000US20163,"Rooks County, Kansas",4862,87,1.7893870835047305
0500000US20165,"Rush County, Kansas",2945,143,4.855687606112054
0500000US20167,"Russell County, Kansas",6833,35,0.5122201082979658
0500000US20169,"Saline County, Kansas",53215,288,0.541200789251151
0500000US20171,"Scott County, Kansas",4829,85,1.7601987989231724
0500000US20173,"Sedgwick County, Kansas",506720,584,0.1152510262077676
0500000US20175,"Seward County, Kansas",21737,172,0.7912775451994295
0500000US20177,"Shawnee County, Kansas",173158,513,0.2962612180782869
0500000US20179,"Sheridan County, Kansas",2467,46,1.8646128901499797
0500000US20181,"Sherman County, Kansas",5736,86,1.4993026499302649
0500000US20183,"Smith County, Kansas",3553,68,1.9138755980861244
0500000US20185,"Stafford County, Kansas",4051,32,0.7899284127375956
0500000US20187,"Stanton County, Kansas",2022,38,1.8793273986152326
0500000US20189,"Stevens County, Kansas",5491,84,1.5297759970861409
0500000US20191,"Sumner County, Kansas",22532,135,0.5991478785726966
0500000US20193,"Thomas County, Kansas",7380,128,1.7344173441734418
0500000US20195,"Trego County, Kansas",2756,59,2.1407837445573294
0500000US20197,"Wabaunsee County, Kansas",6765,98,1.4486326681448634
0500000US20199,"Wallace County, Kansas",1549,105,6.778566817301485
0500000US20201,"Washington County, Kansas",5348,82,1.5332834704562455
0500000US20203,"Wichita County, Kansas",2100,17,0.8095238095238094
0500000US20205,"Wilson County, Kansas",8464,103,1.2169187145557656
0500000US20207,"Woodson County, Kansas",3082,49,1.589876703439325
0500000US20209,"Wyandotte County, Kansas",163000,335,0.20552147239263802
0500000US21001,"Adair County, Kentucky",17791,235,1.320892586139059
0500000US21003,"Allen County, Kentucky",20655,121,0.5858145727426772
0500000US21005,"Anderson County, Kentucky",22171,140,0.6314555049388841
0500000US21007,"Ballard County, Kentucky",7891,103,1.3052845013306298
0500000US21009,"Barren County, Kentucky",42803,198,0.4625843982898395
0500000US21011,"Bath County, Kentucky",12232,52,0.4251144538914323
0500000US21013,"Bell County, Kentucky",25965,212,0.8164837280955132
0500000US21015,"Boone County, Kentucky",129192,314,0.2430491052077528
0500000US21017,"Bourbon County, Kentucky",19655,155,0.7886034088018317
0500000US21019,"Boyd County, Kentucky",45701,264,0.5776678847289993
0500000US21021,"Boyle County, Kentucky",26694,374,1.40106390949277
0500000US21023,"Bracken County, Kentucky",8204,75,0.9141882008776205
0500000US21025,"Breathitt County, Kentucky",12686,130,1.024751694781649
0500000US21027,"Breckinridge County, Kentucky",19798,110,0.5556116779472674
0500000US21029,"Bullitt County, Kentucky",79391,229,0.288445793603809
0500000US21031,"Butler County, Kentucky",12500,116,0.928
0500000US21033,"Caldwell County, Kentucky",12587,100,0.7944704854214666
0500000US21035,"Calloway County, Kentucky",35042,368,1.050168369385309
0500000US21037,"Campbell County, Kentucky",89468,342,0.38225957884383244
0500000US21039,"Carlisle County, Kentucky",4725,83,1.7566137566137567
0500000US21041,"Carroll County, Kentucky",10276,158,1.5375632541845077
0500000US21043,"Carter County, Kentucky",26333,228,0.8658337447309459
0500000US21045,"Casey County, Kentucky",15455,151,0.977030087350372
0500000US21047,"Christian County, Kentucky",64512,418,0.6479414682539683
0500000US21049,"Clark County, Kentucky",35324,213,0.6029894689163176
0500000US21051,"Clay County, Kentucky",18963,230,1.2128882560776248
0500000US21053,"Clinton County, Kentucky",10037,78,0.7771246388363057
0500000US21055,"Crittenden County, Kentucky",8683,92,1.0595416330761256
0500000US21057,"Cumberland County, Kentucky",6580,97,1.4741641337386018
0500000US21059,"Daviess County, Kentucky",97565,423,0.43355711576897454
0500000US21061,"Edmonson County, Kentucky",12009,49,0.4080273128486968
0500000US21063,"Elliott County, Kentucky",5913,443,7.491966852697446
0500000US21065,"Estill County, Kentucky",14083,96,0.6816729390044735
0500000US21067,"Fayette County, Kentucky",307645,797,0.2590648312177998
0500000US21069,"Fleming County, Kentucky",14462,34,0.23509887982298439
0500000US21071,"Floyd County, Kentucky",35781,176,0.4918811659819457
0500000US21073,"Franklin County, Kentucky",48677,292,0.599872629784087
0500000US21075,"Fulton County, Kentucky",5680,169,2.975352112676056
0500000US21077,"Gallatin County, Kentucky",8503,99,1.1642949547218628
0500000US21079,"Garrard County, Kentucky",17244,125,0.7248898167478544
0500000US21081,"Grant County, Kentucky",24466,166,0.6784926019782556
0500000US21083,"Graves County, Kentucky",36557,154,0.42125995021473317
0500000US21085,"Grayson County, Kentucky",25909,100,0.3859662665483037
0500000US21087,"Green County, Kentucky",10820,77,0.711645101663586
0500000US21089,"Greenup County, Kentucky",35041,128,0.36528637881339004
0500000US21091,"Hancock County, Kentucky",8637,66,0.7641542202153525
0500000US21093,"Hardin County, Kentucky",105256,448,0.42562894276810825
0500000US21095,"Harlan County, Kentucky",25944,226,0.8711069996916435
0500000US21097,"Harrison County, Kentucky",18363,143,0.7787398573217884
0500000US21099,"Hart County, Kentucky",18350,122,0.6648501362397821
0500000US21101,"Henderson County, Kentucky",44606,328,0.7353270860422365
0500000US21103,"Henry County, Kentucky",15827,90,0.5686485120363934
0500000US21105,"Hickman County, Kentucky",4356,109,2.5022956841138657
0500000US21107,"Hopkins County, Kentucky",44095,276,0.6259213062705522
0500000US21109,"Jackson County, Kentucky",13241,89,0.6721546710973492
0500000US21111,"Jefferson County, Kentucky",750959,1069,0.14235131345386368
0500000US21113,"Jessamine County, Kentucky",51070,295,0.577638535343646
0500000US21115,"Johnson County, Kentucky",22056,209,0.947587957925281
0500000US21117,"Kenton County, Kentucky",163004,389,0.23864445044293392
0500000US21119,"Knott County, Kentucky",14509,163,1.1234406230615481
0500000US21121,"Knox County, Kentucky",30421,202,0.6640149896453108
0500000US21123,"Larue County, Kentucky",13751,193,1.4035342884153879
0500000US21125,"Laurel County, Kentucky",59442,206,0.3465563069883248
0500000US21127,"Lawrence County, Kentucky",15522,127,0.8181935317613709
0500000US21129,"Lee County, Kentucky",6462,256,3.961621788919839
0500000US21131,"Leslie County, Kentucky",9684,343,3.541924824452705
0500000US21133,"Letcher County, Kentucky",22020,157,0.7129881925522252
0500000US21135,"Lewis County, Kentucky",13186,120,0.9100561201274079
0500000US21137,"Lincoln County, Kentucky",23921,171,0.7148530579825259
0500000US21139,"Livingston County, Kentucky",9137,99,1.0835066214293532
0500000US21141,"Logan County, Kentucky",26550,88,0.3314500941619586
0500000US21143,"Lyon County, Kentucky",6962,197,2.8296466532605575
0500000US21145,"McCracken County, Kentucky",63628,346,0.543785754699189
0500000US21147,"McCreary County, Kentucky",15943,338,2.120052687699931
0500000US21149,"McLean County, Kentucky",9154,97,1.0596460563688004
0500000US21151,"Madison County, Kentucky",84169,466,0.5536480176787179
0500000US21153,"Magoffin County, Kentucky",12323,113,0.9169845005274689
0500000US21155,"Marion County, Kentucky",18380,246,1.338411316648531
0500000US21157,"Marshall County, Kentucky",30507,202,0.6621431146949881
0500000US21159,"Martin County, Kentucky",10333,528,5.109842252975903
0500000US21161,"Mason County, Kentucky",16739,152,0.9080590238365494
0500000US21163,"Meade County, Kentucky",27759,164,0.5907993803811377
0500000US21165,"Menifee County, Kentucky",6355,55,0.865460267505901
0500000US21167,"Mercer County, Kentucky",21381,95,0.44431972311865675
0500000US21169,"Metcalfe County, Kentucky",9933,93,0.9362730292962852
0500000US21171,"Monroe County, Kentucky",10478,112,1.0689062798243938
0500000US21173,"Montgomery County, Kentucky",27434,161,0.5868630166946125
0500000US21175,"Morgan County, Kentucky",11557,165,1.427706152115601
0500000US21177,"Muhlenberg County, Kentucky",30232,132,0.43662344535591424
0500000US21179,"Nelson County, Kentucky",45036,206,0.4574118482991385
0500000US21181,"Nicholas County, Kentucky",7006,109,1.555809306308878
0500000US21183,"Ohio County, Kentucky",23494,197,0.8385119605005533
0500000US21185,"Oldham County, Kentucky",62308,309,0.4959234769211016
0500000US21187,"Owen County, Kentucky",10588,182,1.7189270872686058
0500000US21189,"Owsley County, Kentucky",4304,108,2.509293680297398
0500000US21191,"Pendleton County, Kentucky",14345,169,1.1781108400139422
0500000US21193,"Perry County, Kentucky",25705,333,1.2954678078194903
0500000US21195,"Pike County, Kentucky",58321,225,0.3857958539805559
0500000US21197,"Powell County, Kentucky",11911,142,1.1921753001427253
0500000US21199,"Pulaski County, Kentucky",63092,311,0.4929309579661447
0500000US21201,"Robertson County, Kentucky",1925,131,6.805194805194806
0500000US21203,"Rockcastle County, Kentucky",16432,134,0.8154819863680622
0500000US21205,"Rowan County, Kentucky",21455,463,2.158005127010021
0500000US21207,"Russell County, Kentucky",17449,120,0.6877184938964984
0500000US21209,"Scott County, Kentucky",52899,328,0.6200495283464715
0500000US21211,"Shelby County, Kentucky",46118,210,0.4553536580077193
0500000US21213,"Simpson County, Kentucky",17712,151,0.8525293586269196
0500000US21215,"Spencer County, Kentucky",18478,95,0.5141249052927805
0500000US21217,"Taylor County, Kentucky",24398,202,0.8279367161242726
0500000US21219,"Todd County, Kentucky",12045,100,0.8302200083022002
0500000US21221,"Trigg County, Kentucky",14224,178,1.2514060742407198
0500000US21223,"Trimble County, Kentucky",8453,113,1.3368035017153672
0500000US21225,"Union County, Kentucky",14218,137,0.9635673090448728
0500000US21227,"Warren County, Kentucky",120828,838,0.6935478531466217
0500000US21229,"Washington County, Kentucky",11659,146,1.2522514795437
0500000US21231,"Wayne County, Kentucky",20087,134,0.6670981231642356
0500000US21233,"Webster County, Kentucky",12623,136,1.0773983997464944
0500000US21235,"Whitley County, Kentucky",34121,279,0.8176782626534979
0500000US21237,"Wolfe County, Kentucky",7047,129,1.8305661983822903
0500000US21239,"Woodford County, Kentucky",25915,144,0.5556627435847964
0500000US22001,"Acadia Parish, Louisiana",61302,267,0.43554859547812474
0500000US22003,"Allen Parish, Louisiana",21022,486,2.31186376177338
0500000US22005,"Ascension Parish, Louisiana",122118,212,0.17360258111007387
0500000US22007,"Assumption Parish, Louisiana",22215,132,0.5941931127616475
0500000US22009,"Avoyelles Parish, Louisiana",36889,406,1.1005990945810404
0500000US22011,"Beauregard Parish, Louisiana",36547,145,0.3967493911948997
0500000US22013,"Bienville Parish, Louisiana",13226,133,1.0055950400725842
0500000US22015,"Bossier Parish, Louisiana",123272,1031,0.83636186644169
0500000US22017,"Caddo Parish, Louisiana",240872,570,0.23664020724700258
0500000US22019,"Calcasieu Parish, Louisiana",198097,513,0.25896404286788793
0500000US22021,"Caldwell Parish, Louisiana",9517,296,3.1102238100241673
0500000US22023,"Cameron Parish, Louisiana",6911,9,0.13022717407032267
0500000US22025,"Catahoula Parish, Louisiana",8483,554,6.5307084757750795
0500000US22027,"Claiborne Parish, Louisiana",13772,566,4.109787975602672
0500000US22029,"Concordia Parish, Louisiana",17711,460,2.5972559426345208
0500000US22031,"De Soto Parish, Louisiana",27065,127,0.46924071679290597
0500000US22033,"East Baton Rouge Parish, Louisiana",434564,675,0.1553280989681612
0500000US22035,"East Carroll Parish, Louisiana",4422,655,14.812302125734961
0500000US22037,"East Feliciana Parish, Louisiana",15908,445,2.7973346743776717
0500000US22039,"Evangeline Parish, Louisiana",31787,380,1.1954572624028692
0500000US22041,"Franklin Parish, Louisiana",19026,226,1.1878482077157575
0500000US22043,"Grant Parish, Louisiana",19110,379,1.9832548403976975
0500000US22045,"Iberia Parish, Louisiana",70829,245,0.34590351409733305
0500000US22047,"Iberville Parish, Louisiana",29497,484,1.6408448316777977
0500000US22049,"Jackson Parish, Louisiana",14597,188,1.2879358772350482
0500000US22051,"Jefferson Parish, Louisiana",431013,436,0.10115704166695667
0500000US22053,"Jefferson Davis Parish, Louisiana",30893,151,0.4887838668954132
0500000US22055,"Lafayette Parish, Louisiana",236562,494,0.2088247478462306
0500000US22057,"Lafourche Parish, Louisiana",95643,392,0.40985749087753415
0500000US22059,"LaSalle Parish, Louisiana",13512,252,1.8650088809946712
0500000US22061,"Lincoln Parish, Louisiana",43993,476,1.0819903166412839
0500000US22063,"Livingston Parish, Louisiana",137657,397,0.2883979746761879
0500000US22065,"Madison Parish, Louisiana",9350,378,4.042780748663102
0500000US22067,"Morehouse Parish, Louisiana",24794,191,0.7703476647576026
0500000US22069,"Natchitoches Parish, Louisiana",37875,426,1.1247524752475246
0500000US22071,"Orleans Parish, Louisiana",377695,787,0.208369186777691
0500000US22073,"Ouachita Parish, Louisiana",148815,570,0.383025904646709
0500000US22075,"Plaquemines Parish, Louisiana",23005,119,0.5172788524233862
0500000US22077,"Pointe Coupee Parish, Louisiana",21685,196,0.9038505879640304
0500000US22079,"Rapides Parish, Louisiana",127037,505,0.39752198178483433
0500000US22081,"Red River Parish, Louisiana",8315,151,1.8159951894167168
0500000US22083,"Richland Parish, Louisiana",19454,230,1.182276138583325
0500000US22085,"Sabine Parish, Louisiana",23587,117,0.4960359520074617
0500000US22087,"St. Bernard Parish, Louisiana",45857,137,0.29875482478138565
0500000US22089,"St. Charles Parish, Louisiana",52041,181,0.34780269402970737
0500000US22091,"St. Helena Parish, Louisiana",10125,98,0.9679012345679012
0500000US22093,"St. James Parish, Louisiana",21097,101,0.47874105323031707
0500000US22095,"St. John the Baptist Parish, Louisiana",42539,221,0.519523261007546
0500000US22097,"St. Landry Parish, Louisiana",81523,329,0.4035670914956515
0500000US22099,"St. Martin Parish, Louisiana",52970,319,0.6022276760430432
0500000US22101,"St. Mary Parish, Louisiana",50119,207,0.41301701949360525
0500000US22103,"St. Tammany Parish, Louisiana",252532,361,0.1429521803177419
0500000US22105,"Tangipahoa Parish, Louisiana",128283,471,0.36715698884497555
0500000US22107,"Tensas Parish, Louisiana",4542,7,0.15411712901805372
0500000US22109,"Terrebonne Parish, Louisiana",110276,356,0.3228263629438862
0500000US22111,"Union Parish, Louisiana",21759,203,0.932947286180431
0500000US22113,"Vermilion Parish, Louisiana",59047,286,0.48435991667654577
0500000US22115,"Vernon Parish, Louisiana",47327,1191,2.516533902423564
0500000US22117,"Washington Parish, Louisiana",44436,234,0.526600054010262
0500000US22119,"Webster Parish, Louisiana",38265,215,0.5618711616359597
0500000US22121,"West Baton Rouge Parish, Louisiana",25218,238,0.943770322785312
0500000US22123,"West Carroll Parish, Louisiana",10601,127,1.198000188661447
0500000US22125,"West Feliciana Parish, Louisiana",12102,192,1.5865146256817053
0500000US22127,"Winn Parish, Louisiana",12411,208,1.6759326403996455
0500000US23001,"Androscoggin County, Maine",104281,360,0.3452210853367344
0500000US23003,"Aroostook County, Maine",65559,333,0.5079394133528577
0500000US23005,"Cumberland County, Maine",284247,579,0.20369608122513166
0500000US23007,"Franklin County, Maine",28710,251,0.8742598397770812
0500000US23009,"Hancock County, Maine",53103,201,0.37850968871815155
0500000US23011,"Kennebec County, Maine",118001,457,0.38728485351819053
0500000US23013,"Knox County, Maine",38159,201,0.5267433632956838
0500000US23015,"Lincoln County, Maine",33626,132,0.3925533813120799
0500000US23017,"Oxford County, Maine",56728,162,0.2855732618812579
0500000US23019,"Penobscot County, Maine",145179,655,0.45116717982628346
0500000US23021,"Piscataquis County, Maine",16407,196,1.1946120558298288
0500000US23023,"Sagadahoc County, Maine",35133,166,0.4724902513306578
0500000US23025,"Somerset County, Maine",49684,181,0.3643023911118268
0500000US23027,"Waldo County, Maine",38680,178,0.46018614270941055
0500000US23029,"Washington County, Maine",30417,271,0.8909491402833942
0500000US23031,"York County, Maine",200873,374,0.18618729246837554
0500000US24001,"Allegany County, Maryland",63314,551,0.8702656600435923
0500000US24003,"Anne Arundel County, Maryland",554326,1410,0.25436295609442816
0500000US24005,"Baltimore County, Maryland",807583,1072,0.13274177391054542
0500000US24009,"Calvert County, Maryland",90734,198,0.2182202922829369
0500000US24011,"Caroline County, Maryland",32561,171,0.5251681459414637
0500000US24013,"Carroll County, Maryland",163920,528,0.32210834553440704
0500000US24015,"Cecil County, Maryland",101242,248,0.24495762628158274
0500000US24017,"Charles County, Maryland",157119,410,0.2609487076674368
0500000US24019,"Dorchester County, Maryland",31676,170,0.536683924737972
0500000US24021,"Frederick County, Maryland",246445,567,0.23007161841384488
0500000US24023,"Garrett County, Maryland",28480,187,0.6566011235955056
0500000US24025,"Harford County, Maryland",249996,461,0.18440295044720717
0500000US24027,"Howard County, Maryland",316280,692,0.2187934741368408
0500000US24029,"Kent County, Maryland",17879,214,1.196934951619218
0500000US24031,"Montgomery County, Maryland",1034475,841,0.08129727639623964
0500000US24033,"Prince George's County, Maryland",888369,905,0.10187208243421372
0500000US24035,"Queen Anne's County, Maryland",49080,215,0.43806030969845156
0500000US24037,"St. Mary's County, Maryland",109119,531,0.48662469414125864
0500000US24039,"Somerset County, Maryland",19588,809,4.130079640596283
0500000US24041,"Talbot County, Maryland",36689,164,0.44700046335413884
0500000US24043,"Washington County, Maryland",141275,567,0.40134489470890106
0500000US24045,"Wicomico County, Maryland",98545,386,0.3916992237049064
0500000US24047,"Worcester County, Maryland",50918,213,0.4183196512038964
0500000US24510,"Baltimore city, Maryland",586821,1279,0.21795402686679582
0500000US25001,"Barnstable County, Massachusetts",210562,411,0.1951919149704125
0500000US25003,"Berkshire County, Massachusetts",119987,399,0.33253602473601307
